Sample in Buffer,Sample in Window,TRIGGER,system_i/system_ila_0/inst/probe0_1[3:0],system_i/system_ila_0/inst/probe1_1[3:0],system_i/system_ila_0/inst/probe2_1[3:0],system_i/system_ila_0/inst/probe3_1,system_i/system_ila_0/inst/probe4_1
7261,93,0,1,1,1,1,1
7262,94,0,1,1,1,1,1
7263,95,0,1,1,1,1,1
7264,96,0,1,1,1,1,1
7265,97,0,1,1,1,1,1
7266,98,0,1,1,1,1,1
7267,99,0,1,1,1,1,1
7268,100,1,1,1,1,1,1
7269,101,0,1,1,1,1,1
7270,102,0,1,1,1,1,1
7271,103,0,1,1,1,1,1
7272,104,0,1,1,1,1,1
7273,105,0,1,1,1,1,1
7274,106,0,1,1,1,1,1
7275,107,0,1,1,1,1,1
7276,108,0,1,1,1,1,1
7277,109,0,1,1,1,1,1
7278,110,0,1,1,1,1,1
7279,111,0,1,1,1,1,1
7280,112,0,1,1,1,1,1
7281,113,0,1,1,1,1,1
7282,114,0,1,1,1,1,1
7283,115,0,1,1,1,1,1
7284,116,0,1,1,1,1,1
7285,117,0,1,1,1,1,1
7286,118,0,1,1,1,1,1
7287,119,0,1,1,1,1,1
7288,120,0,1,1,1,1,1
7289,121,0,1,1,1,1,1
7290,122,0,1,1,1,1,1
7291,123,0,1,1,1,1,1
7292,124,0,1,1,1,1,1
7293,125,0,1,1,1,1,1
7294,126,0,1,1,1,1,1
7295,127,0,1,1,1,1,1
7296,0,0,1,1,1,1,1
7297,1,0,1,1,1,1,1
7298,2,0,1,1,1,1,1
7299,3,0,1,1,1,1,1
7300,4,0,1,1,1,1,1
7301,5,0,1,1,1,1,1
7302,6,0,1,1,1,1,1
7303,7,0,1,1,1,1,1
7304,8,0,1,1,1,1,1
7305,9,0,1,1,1,1,1
7306,10,0,1,1,1,1,1
7307,11,0,1,1,1,1,1
7308,12,0,1,1,1,1,1
7309,13,0,1,1,1,1,1
7310,14,0,1,1,1,1,1
7311,15,0,1,1,1,1,1
7312,16,0,1,1,1,1,1
7313,17,0,1,1,1,1,1
7314,18,0,1,1,1,1,1
7315,19,0,1,1,1,1,1
7316,20,0,1,1,1,1,1
7317,21,0,1,1,1,1,1
7318,22,0,1,1,1,1,1
7319,23,0,1,1,1,1,1
7320,24,0,1,1,1,1,1
7321,25,0,1,1,1,1,1
7322,26,0,1,1,1,1,1
7323,27,0,1,1,1,1,1
7324,28,0,1,1,1,1,1
7325,29,0,1,1,1,1,1
7326,30,0,1,1,1,1,1
7327,31,0,1,1,1,1,1
7328,32,0,1,1,1,1,1
7329,33,0,1,1,1,1,1
7330,34,0,1,1,1,1,1
7331,35,0,1,1,1,1,1
7332,36,0,1,1,1,1,1
7333,37,0,1,1,1,1,1
7334,38,0,1,1,1,1,1
7335,39,0,1,1,1,1,1
7336,40,0,1,1,1,1,1
7337,41,0,1,1,1,1,1
7338,42,0,1,1,1,1,1
7339,43,0,1,1,1,1,1
7340,44,0,1,1,1,1,1
7341,45,0,1,1,1,1,1
7342,46,0,1,1,1,1,1
7343,47,0,1,1,1,1,1
7344,48,0,1,1,1,1,1
7345,49,0,1,1,1,1,1
7346,50,0,1,1,1,1,1
7347,51,0,1,1,1,1,1
7348,52,0,1,1,1,1,1
7349,53,0,1,1,1,1,1
7350,54,0,1,1,1,1,1
7351,55,0,1,1,1,1,1
7352,56,0,1,1,1,1,1
7353,57,0,1,1,1,1,1
7354,58,0,1,1,1,1,1
7355,59,0,1,1,1,1,1
7356,60,0,1,1,1,1,1
7357,61,0,1,1,1,1,1
7358,62,0,1,1,1,1,1
7359,63,0,1,1,1,1,1
7360,64,0,1,1,1,1,1
7361,65,0,1,1,1,1,1
7362,66,0,1,1,1,1,1
7363,67,0,1,1,1,1,1
7364,68,0,1,1,1,1,1
7365,69,0,1,1,1,1,1
7366,70,0,1,1,1,1,1
7367,71,0,1,1,1,1,1
7368,72,0,1,1,1,1,1
7369,73,0,1,1,1,1,1
7370,74,0,1,1,1,1,1
7371,75,0,1,1,1,1,1
7372,76,0,1,1,1,1,1
7373,77,0,1,1,1,1,1
7374,78,0,1,1,1,1,1
7375,79,0,1,1,1,1,1
7376,80,0,1,1,1,1,1
7377,81,0,1,1,1,1,1
7378,82,0,1,1,1,1,1
7379,83,0,1,1,1,1,1
7380,84,0,1,1,1,1,1
7381,85,0,1,1,1,1,1
7382,86,0,1,1,1,1,1
7383,87,0,1,1,1,1,1
7384,88,0,1,1,1,1,1
7385,89,0,1,1,1,1,1
7386,90,0,1,1,1,1,1
7387,91,0,1,1,1,1,1
7388,92,0,1,1,1,1,1
7389,93,0,1,1,1,1,1
7390,94,0,1,1,1,1,1
7391,95,0,1,1,1,1,1
7392,96,0,1,1,1,1,1
7393,97,0,1,1,1,1,1
7394,98,0,1,1,1,1,1
7395,99,0,1,1,1,1,1
7396,100,1,1,1,1,1,1
7397,101,0,1,1,1,1,1
7398,102,0,1,1,1,1,1
7399,103,0,1,1,1,1,1
7400,104,0,1,1,1,1,1
7401,105,0,1,1,1,1,1
7402,106,0,1,1,1,1,1
7403,107,0,1,1,1,1,1
7404,108,0,1,1,1,1,1
7405,109,0,1,1,1,1,1
7406,110,0,1,1,1,1,1
7407,111,0,1,1,1,1,1
7408,112,0,1,1,1,1,1
7409,113,0,1,1,1,1,1
7410,114,0,1,1,1,1,1
7411,115,0,1,1,1,1,1
7412,116,0,1,1,1,1,1
7413,117,0,1,1,1,1,1
7414,118,0,1,1,1,1,1
7415,119,0,1,1,1,1,1
7416,120,0,1,1,1,1,1
7417,121,0,1,1,1,1,1
7418,122,0,1,1,1,1,1
7419,123,0,1,1,1,1,1
7420,124,0,1,1,1,1,1
7421,125,0,1,1,1,1,1
7422,126,0,1,1,1,1,1
7423,127,0,1,1,1,1,1
7424,0,0,1,1,1,1,1
7425,1,0,1,1,1,1,1
7426,2,0,1,1,1,1,1
7427,3,0,1,1,1,1,1
7428,4,0,1,1,1,1,1
7429,5,0,1,1,1,1,1
7430,6,0,1,1,1,1,1
7431,7,0,1,1,1,1,1
7432,8,0,1,1,1,1,1
7433,9,0,1,1,1,1,1
7434,10,0,1,1,1,1,1
7435,11,0,1,1,1,1,1
7436,12,0,1,1,1,1,1
7437,13,0,1,1,1,1,1
7438,14,0,1,1,1,1,1
7439,15,0,1,1,1,1,1
7440,16,0,1,1,1,1,1
7441,17,0,1,1,1,1,1
7442,18,0,1,1,1,1,1
7443,19,0,1,1,1,1,1
7444,20,0,1,1,1,1,1
7445,21,0,1,1,1,1,1
7446,22,0,1,1,1,1,1
7447,23,0,1,1,1,1,1
7448,24,0,1,1,1,1,1
7449,25,0,1,1,1,1,1
7450,26,0,1,1,1,1,1
7451,27,0,1,1,1,1,1
7452,28,0,1,1,1,1,1
7453,29,0,1,1,1,1,1
7454,30,0,1,1,1,1,1
7455,31,0,1,1,1,1,1
7456,32,0,1,1,1,1,1
7457,33,0,1,1,1,1,1
7458,34,0,1,1,1,1,1
7459,35,0,1,1,1,1,1
7460,36,0,1,1,1,1,1
7461,37,0,1,1,1,1,1
7462,38,0,1,1,1,1,1
7463,39,0,1,1,1,1,1
7464,40,0,1,1,1,1,1
7465,41,0,1,1,1,1,1
7466,42,0,1,1,1,1,1
7467,43,0,1,1,1,1,1
7468,44,0,1,1,1,1,1
7469,45,0,1,1,1,1,1
7470,46,0,1,1,1,1,1
7471,47,0,1,1,1,1,1
7472,48,0,1,1,1,1,1
7473,49,0,1,1,1,1,1
7474,50,0,1,1,1,1,1
7475,51,0,1,1,1,1,1
7476,52,0,1,1,1,1,1
7477,53,0,1,1,1,1,1
7478,54,0,1,1,1,1,1
7479,55,0,1,1,1,1,1
7480,56,0,1,1,1,1,1
7481,57,0,1,1,1,1,1
7482,58,0,1,1,1,1,1
7483,59,0,1,1,1,1,1
7484,60,0,1,1,1,1,1
7485,61,0,1,1,1,1,1
7486,62,0,1,1,1,1,1
7487,63,0,1,1,1,1,1
7488,64,0,1,1,1,1,1
7489,65,0,1,1,1,1,1
7490,66,0,1,1,1,1,1
7491,67,0,1,1,1,1,1
7492,68,0,1,1,1,1,1
7493,69,0,1,1,1,1,1
7494,70,0,1,1,1,1,1
7495,71,0,1,1,1,1,1
7496,72,0,1,1,1,1,1
7497,73,0,1,1,1,1,1
7498,74,0,1,1,1,1,1
7499,75,0,1,1,1,1,1
7500,76,0,1,1,1,1,1
7501,77,0,1,1,1,1,1
7502,78,0,1,1,1,1,1
7503,79,0,1,1,1,1,1
7504,80,0,1,1,1,1,1
7505,81,0,1,1,1,1,1
7506,82,0,1,1,1,1,1
7507,83,0,1,1,1,1,1
7508,84,0,1,1,1,1,1
7509,85,0,1,1,1,1,1
7510,86,0,1,1,1,1,1
7511,87,0,1,1,1,1,1
7512,88,0,1,1,1,1,1
7513,89,0,1,1,1,1,1
7514,90,0,1,1,1,1,1
7515,91,0,1,1,1,1,1
7516,92,0,1,1,1,1,1
7517,93,0,1,1,1,1,1
7518,94,0,1,1,1,1,1
7519,95,0,1,1,1,1,1
7520,96,0,1,1,1,1,1
7521,97,0,1,1,1,1,1
7522,98,0,1,1,1,1,1
7523,99,0,1,1,1,1,1
7524,100,1,1,1,1,1,1
7525,101,0,1,1,1,1,1
7526,102,0,1,1,1,1,1
7527,103,0,1,1,1,1,1
7528,104,0,1,1,1,1,1
7529,105,0,1,1,1,1,1
7530,106,0,1,1,1,1,1
7531,107,0,1,1,1,1,1
7532,108,0,1,1,1,1,1
7533,109,0,1,1,1,1,1
7534,110,0,1,1,1,1,1
7535,111,0,1,1,1,1,1
7536,112,0,1,1,1,1,1
7537,113,0,1,1,1,1,1
7538,114,0,1,1,1,1,1
7539,115,0,1,1,1,1,1
7540,116,0,1,1,1,1,1
7541,117,0,1,1,1,1,1
7542,118,0,1,1,1,1,1
7543,119,0,1,1,1,1,1
7544,120,0,1,1,1,1,1
7545,121,0,1,1,1,1,1
7546,122,0,1,1,1,1,1
7547,123,0,1,1,1,1,1
7548,124,0,1,1,1,1,1
7549,125,0,1,1,1,1,1
7550,126,0,1,1,1,1,1
7551,127,0,1,1,1,1,1
7552,0,0,1,1,1,1,1
7553,1,0,1,1,1,1,1
7554,2,0,1,1,1,1,1
7555,3,0,1,1,1,1,1
7556,4,0,1,1,1,1,1
7557,5,0,1,1,1,1,1
7558,6,0,1,1,1,1,1
7559,7,0,1,1,1,1,1
7560,8,0,1,1,1,1,1
7561,9,0,1,1,1,1,1
7562,10,0,1,1,1,1,1
7563,11,0,1,1,1,1,1
7564,12,0,1,1,1,1,1
7565,13,0,1,1,1,1,1
7566,14,0,1,1,1,1,1
7567,15,0,1,1,1,1,1
7568,16,0,1,1,1,1,1
7569,17,0,1,1,1,1,1
7570,18,0,1,1,1,1,1
7571,19,0,1,1,1,1,1
7572,20,0,1,1,1,1,1
7573,21,0,1,1,1,1,1
7574,22,0,1,1,1,1,1
7575,23,0,1,1,1,1,1
7576,24,0,1,1,1,1,1
7577,25,0,1,1,1,1,1
7578,26,0,1,1,1,1,1
7579,27,0,1,1,1,1,1
7580,28,0,1,1,1,1,1
7581,29,0,1,1,1,1,1
7582,30,0,1,1,1,1,1
7583,31,0,1,1,1,1,1
7584,32,0,1,1,1,1,1
7585,33,0,1,1,1,1,1
7586,34,0,1,1,1,1,1
7587,35,0,1,1,1,1,1
7588,36,0,1,1,1,1,1
7589,37,0,1,1,1,1,1
7590,38,0,1,1,1,1,1
7591,39,0,1,1,1,1,1
7592,40,0,1,1,1,1,1
7593,41,0,1,1,1,1,1
7594,42,0,1,1,1,1,1
7595,43,0,1,1,1,1,1
7596,44,0,1,1,1,1,1
7597,45,0,1,1,1,1,1
7598,46,0,1,1,1,1,1
7599,47,0,1,1,1,1,1
7600,48,0,1,1,1,1,1
7601,49,0,1,1,1,1,1
7602,50,0,1,1,1,1,1
7603,51,0,1,1,1,1,1
7604,52,0,1,1,1,1,1
7605,53,0,1,1,1,1,1
7606,54,0,1,1,1,1,1
7607,55,0,1,1,1,1,1
7608,56,0,1,1,1,1,1
7609,57,0,1,1,1,1,1
7610,58,0,1,1,1,1,1
7611,59,0,1,1,1,1,1
7612,60,0,1,1,1,1,1
7613,61,0,1,1,1,1,1
7614,62,0,1,1,1,1,1
7615,63,0,1,1,1,1,1
7616,64,0,1,1,1,1,1
7617,65,0,1,1,1,1,1
7618,66,0,1,1,1,1,1
7619,67,0,1,1,1,1,1
7620,68,0,1,1,1,1,1
7621,69,0,1,1,1,1,1
7622,70,0,1,1,1,1,1
7623,71,0,1,1,1,1,1
7624,72,0,1,1,1,1,1
7625,73,0,1,1,1,1,1
7626,74,0,1,1,1,1,1
7627,75,0,1,1,1,1,1
7628,76,0,1,1,1,1,1
7629,77,0,1,1,1,1,1
7630,78,0,1,1,1,1,1
7631,79,0,1,1,1,1,1
7632,80,0,1,1,1,1,1
7633,81,0,1,1,1,1,1
7634,82,0,1,1,1,1,1
7635,83,0,1,1,1,1,1
7636,84,0,1,1,1,1,1
7637,85,0,1,1,1,1,1
7638,86,0,1,1,1,1,1
7639,87,0,1,1,1,1,1
7640,88,0,1,1,1,1,1
7641,89,0,1,1,1,1,1
7642,90,0,1,1,1,1,1
7643,91,0,1,1,1,1,1
7644,92,0,1,1,1,1,1
7645,93,0,1,1,1,1,1
7646,94,0,1,1,1,1,1
7647,95,0,1,1,1,1,1
7648,96,0,1,1,1,1,1
7649,97,0,1,1,1,1,1
7650,98,0,1,1,1,1,1
7651,99,0,1,1,1,1,1
7652,100,1,1,1,1,1,1
7653,101,0,1,1,1,1,1
7654,102,0,1,1,1,1,1
7655,103,0,1,1,1,1,1
7656,104,0,1,1,1,1,1
7657,105,0,1,1,1,1,1
7658,106,0,1,1,1,1,1
7659,107,0,1,1,1,1,1
7660,108,0,1,1,1,1,1
7661,109,0,1,1,1,1,1
7662,110,0,1,1,1,1,1
7663,111,0,1,1,1,1,1
7664,112,0,1,1,1,1,1
7665,113,0,1,1,1,1,1
7666,114,0,1,1,1,1,1
7667,115,0,1,1,1,1,1
7668,116,0,1,1,1,1,1
7669,117,0,1,1,1,1,1
7670,118,0,1,1,1,1,1
7671,119,0,1,1,1,1,1
7672,120,0,1,1,1,1,1
7673,121,0,1,1,1,1,1
7674,122,0,1,1,1,1,1
7675,123,0,1,1,1,1,1
7676,124,0,1,1,1,1,1
7677,125,0,1,1,1,1,1
7678,126,0,1,1,1,1,1
7679,127,0,1,1,1,1,1
7680,0,0,1,1,1,1,1
7681,1,0,1,1,1,1,1
7682,2,0,1,1,1,1,1
7683,3,0,1,1,1,1,1
7684,4,0,1,1,1,1,1
7685,5,0,1,1,1,1,1
7686,6,0,1,1,1,1,1
7687,7,0,1,1,1,1,1
7688,8,0,1,1,1,1,1
7689,9,0,1,1,1,1,1
7690,10,0,1,1,1,1,1
7691,11,0,1,1,1,1,1
7692,12,0,1,1,1,1,1
7693,13,0,1,1,1,1,1
7694,14,0,1,1,1,1,1
7695,15,0,1,1,1,1,1
7696,16,0,1,1,1,1,1
7697,17,0,1,1,1,1,1
7698,18,0,1,1,1,1,1
7699,19,0,1,1,1,1,1
7700,20,0,1,1,1,1,1
7701,21,0,1,1,1,1,1
7702,22,0,1,1,1,1,1
7703,23,0,1,1,1,1,1
7704,24,0,1,1,1,1,1
7705,25,0,1,1,1,1,1
7706,26,0,1,1,1,1,1
7707,27,0,1,1,1,1,1
7708,28,0,1,1,1,1,1
7709,29,0,1,1,1,1,1
7710,30,0,1,1,1,1,1
7711,31,0,1,1,1,1,1
7712,32,0,1,1,1,1,1
7713,33,0,1,1,1,1,1
7714,34,0,1,1,1,1,1
7715,35,0,1,1,1,1,1
7716,36,0,1,1,1,1,1
7717,37,0,1,1,1,1,1
7718,38,0,1,1,1,1,1
7719,39,0,1,1,1,1,1
7720,40,0,1,1,1,1,1
7721,41,0,1,1,1,1,1
7722,42,0,1,1,1,1,1
7723,43,0,1,1,1,1,1
7724,44,0,1,1,1,1,1
7725,45,0,1,1,1,1,1
7726,46,0,1,1,1,1,1
7727,47,0,1,1,1,1,1
7728,48,0,1,1,1,1,1
7729,49,0,1,1,1,1,1
7730,50,0,1,1,1,1,1
7731,51,0,1,1,1,1,1
7732,52,0,1,1,1,1,1
7733,53,0,1,1,1,1,1
7734,54,0,1,1,1,1,1
7735,55,0,1,1,1,1,1
7736,56,0,1,1,1,1,1
7737,57,0,1,1,1,1,1
7738,58,0,1,1,1,1,1
7739,59,0,1,1,1,1,1
7740,60,0,1,1,1,1,1
7741,61,0,1,1,1,1,1
7742,62,0,1,1,1,1,1
7743,63,0,1,1,1,1,1
7744,64,0,1,1,1,1,1
7745,65,0,1,1,1,1,1
7746,66,0,1,1,1,1,1
7747,67,0,1,1,1,1,1
7748,68,0,1,1,1,1,1
7749,69,0,1,1,1,1,1
7750,70,0,1,1,1,1,1
7751,71,0,1,1,1,1,1
7752,72,0,1,1,1,1,1
7753,73,0,1,1,1,1,1
7754,74,0,1,1,1,1,1
7755,75,0,1,1,1,1,1
7756,76,0,1,1,1,1,1
7757,77,0,1,1,1,1,1
7758,78,0,1,1,1,1,1
7759,79,0,1,1,1,1,1
7760,80,0,1,1,1,1,1
7761,81,0,1,1,1,1,1
7762,82,0,1,1,1,1,1
7763,83,0,1,1,1,1,1
7764,84,0,1,1,1,1,1
7765,85,0,1,1,1,1,1
7766,86,0,1,1,1,1,1
7767,87,0,1,1,1,1,1
7768,88,0,1,1,1,1,1
7769,89,0,1,1,1,1,1
7770,90,0,1,1,1,1,1
7771,91,0,1,1,1,1,1
7772,92,0,1,1,1,1,1
7773,93,0,1,1,1,1,1
7774,94,0,1,1,1,1,1
7775,95,0,1,1,1,1,1
7776,96,0,1,1,1,1,1
7777,97,0,1,1,1,1,1
7778,98,0,1,1,1,1,1
7779,99,0,1,1,1,1,1
7780,100,1,1,1,1,1,1
7781,101,0,1,1,1,1,1
7782,102,0,1,1,1,1,1
7783,103,0,1,1,1,1,1
7784,104,0,1,1,1,1,1
7785,105,0,1,1,1,1,1
7786,106,0,1,1,1,1,1
7787,107,0,1,1,1,1,1
7788,108,0,1,1,1,1,1
7789,109,0,1,1,1,1,1
7790,110,0,1,1,1,1,1
7791,111,0,1,1,1,1,1
7792,112,0,1,1,1,1,1
7793,113,0,1,1,1,1,1
7794,114,0,1,1,1,1,1
7795,115,0,1,1,1,1,1
7796,116,0,1,1,1,1,1
7797,117,0,1,1,1,1,1
7798,118,0,1,1,1,1,1
7799,119,0,1,1,1,1,1
7800,120,0,1,1,1,1,1
7801,121,0,1,1,1,1,1
7802,122,0,1,1,1,1,1
7803,123,0,1,1,1,1,1
7804,124,0,1,1,1,1,1
7805,125,0,1,1,1,1,1
7806,126,0,1,1,1,1,1
7807,127,0,1,1,1,1,1
7808,0,0,1,1,1,1,1
7809,1,0,1,1,1,1,1
7810,2,0,1,1,1,1,1
7811,3,0,1,1,1,1,1
7812,4,0,1,1,1,1,1
7813,5,0,1,1,1,1,1
7814,6,0,1,1,1,1,1
7815,7,0,1,1,1,1,1
7816,8,0,1,1,1,1,1
7817,9,0,1,1,1,1,1
7818,10,0,1,1,1,1,1
7819,11,0,1,1,1,1,1
7820,12,0,1,1,1,1,1
7821,13,0,1,1,1,1,1
7822,14,0,1,1,1,1,1
7823,15,0,1,1,1,1,1
7824,16,0,1,1,1,1,1
7825,17,0,1,1,1,1,1
7826,18,0,1,1,1,1,1
7827,19,0,1,1,1,1,1
7828,20,0,1,1,1,1,1
7829,21,0,1,1,1,1,1
7830,22,0,1,1,1,1,1
7831,23,0,1,1,1,1,1
7832,24,0,1,1,1,1,1
7833,25,0,1,1,1,1,1
7834,26,0,1,1,1,1,1
7835,27,0,1,1,1,1,1
7836,28,0,1,1,1,1,1
7837,29,0,1,1,1,1,1
7838,30,0,1,1,1,1,1
7839,31,0,1,1,1,1,1
7840,32,0,1,1,1,1,1
7841,33,0,1,1,1,1,1
7842,34,0,1,1,1,1,1
7843,35,0,1,1,1,1,1
7844,36,0,1,1,1,1,1
7845,37,0,1,1,1,1,1
7846,38,0,1,1,1,1,1
7847,39,0,1,1,1,1,1
7848,40,0,1,1,1,1,1
7849,41,0,1,1,1,1,1
7850,42,0,1,1,1,1,1
7851,43,0,1,1,1,1,1
7852,44,0,1,1,1,1,1
7853,45,0,1,1,1,1,1
7854,46,0,1,1,1,1,1
7855,47,0,1,1,1,1,1
7856,48,0,1,1,1,1,1
7857,49,0,1,1,1,1,1
7858,50,0,1,1,1,1,1
7859,51,0,1,1,1,1,1
7860,52,0,1,1,1,1,1
7861,53,0,1,1,1,1,1
7862,54,0,1,1,1,1,1
7863,55,0,1,1,1,1,1
7864,56,0,1,1,1,1,1
7865,57,0,1,1,1,1,1
7866,58,0,1,1,1,1,1
7867,59,0,1,1,1,1,1
7868,60,0,1,1,1,1,1
7869,61,0,1,1,1,1,1
7870,62,0,1,1,1,1,1
7871,63,0,1,1,1,1,1
7872,64,0,1,1,1,1,1
7873,65,0,1,1,1,1,1
7874,66,0,1,1,1,1,1
7875,67,0,1,1,1,1,1
7876,68,0,1,1,1,1,1
7877,69,0,1,1,1,1,1
7878,70,0,1,1,1,1,1
7879,71,0,1,1,1,1,1
7880,72,0,1,1,1,1,1
7881,73,0,1,1,1,1,1
7882,74,0,1,1,1,1,1
7883,75,0,1,1,1,1,1
7884,76,0,1,1,1,1,1
7885,77,0,1,1,1,1,1
7886,78,0,1,1,1,1,1
7887,79,0,1,1,1,1,1
7888,80,0,1,1,1,1,1
7889,81,0,1,1,1,1,1
7890,82,0,1,1,1,1,1
7891,83,0,1,1,1,1,1
7892,84,0,1,1,1,1,1
7893,85,0,1,1,1,1,1
7894,86,0,1,1,1,1,1
7895,87,0,1,1,1,1,1
7896,88,0,1,1,1,1,1
7897,89,0,1,1,1,1,1
7898,90,0,1,1,1,1,1
7899,91,0,1,1,1,1,1
7900,92,0,1,1,1,1,1
7901,93,0,1,1,1,1,1
7902,94,0,1,1,1,1,1
7903,95,0,1,1,1,1,1
7904,96,0,1,1,1,1,1
7905,97,0,1,1,1,1,1
7906,98,0,1,1,1,1,1
7907,99,0,1,1,1,1,1
7908,100,1,1,1,1,1,1
7909,101,0,1,1,1,1,1
7910,102,0,1,1,1,1,1
7911,103,0,1,1,1,1,1
7912,104,0,1,1,1,1,1
7913,105,0,1,1,1,1,1
7914,106,0,1,1,1,1,1
7915,107,0,1,1,1,1,1
7916,108,0,1,1,1,1,1
7917,109,0,1,1,1,1,1
7918,110,0,1,1,1,1,1
7919,111,0,1,1,1,1,1
7920,112,0,1,1,1,1,1
7921,113,0,1,1,1,1,1
7922,114,0,1,1,1,1,1
7923,115,0,1,1,1,1,1
7924,116,0,1,1,1,1,1
7925,117,0,1,1,1,1,1
7926,118,0,1,1,1,1,1
7927,119,0,1,1,1,1,1
7928,120,0,1,1,1,1,1
7929,121,0,1,1,1,1,1
7930,122,0,1,1,1,1,1
7931,123,0,1,1,1,1,1
7932,124,0,1,1,1,1,1
7933,125,0,1,1,1,1,1
7934,126,0,1,1,1,1,1
7935,127,0,1,1,1,1,1
7936,0,0,1,1,1,1,1
7937,1,0,1,1,1,1,1
7938,2,0,1,1,1,1,1
7939,3,0,1,1,1,1,1
7940,4,0,1,1,1,1,1
7941,5,0,1,1,1,1,1
7942,6,0,1,1,1,1,1
7943,7,0,1,1,1,1,1
7944,8,0,1,1,1,1,1
7945,9,0,1,1,1,1,1
7946,10,0,1,1,1,1,1
7947,11,0,1,1,1,1,1
7948,12,0,1,1,1,1,1
7949,13,0,1,1,1,1,1
7950,14,0,1,1,1,1,1
7951,15,0,1,1,1,1,1
7952,16,0,1,1,1,1,1
7953,17,0,1,1,1,1,1
7954,18,0,1,1,1,1,1
7955,19,0,1,1,1,1,1
7956,20,0,1,1,1,1,1
7957,21,0,1,1,1,1,1
7958,22,0,1,1,1,1,1
7959,23,0,1,1,1,1,1
7960,24,0,1,1,1,1,1
7961,25,0,1,1,1,1,1
7962,26,0,1,1,1,1,1
7963,27,0,1,1,1,1,1
7964,28,0,1,1,1,1,1
7965,29,0,1,1,1,1,1
7966,30,0,1,1,1,1,1
7967,31,0,1,1,1,1,1
7968,32,0,1,1,1,1,1
7969,33,0,1,1,1,1,1
7970,34,0,1,1,1,1,1
7971,35,0,1,1,1,1,1
7972,36,0,1,1,1,1,1
7973,37,0,1,1,1,1,1
7974,38,0,1,1,1,1,1
7975,39,0,1,1,1,1,1
7976,40,0,1,1,1,1,1
7977,41,0,1,1,1,1,1
7978,42,0,1,1,1,1,1
7979,43,0,1,1,1,1,1
7980,44,0,1,1,1,1,1
7981,45,0,1,1,1,1,1
7982,46,0,1,1,1,1,1
7983,47,0,1,1,1,1,1
7984,48,0,1,1,1,1,1
7985,49,0,1,1,1,1,1
7986,50,0,1,1,1,1,1
7987,51,0,1,1,1,1,1
7988,52,0,1,1,1,1,1
7989,53,0,1,1,1,1,1
7990,54,0,1,1,1,1,1
7991,55,0,1,1,1,1,1
7992,56,0,1,1,1,1,1
7993,57,0,1,1,1,1,1
7994,58,0,1,1,1,1,1
7995,59,0,1,1,1,1,1
7996,60,0,1,1,1,1,1
7997,61,0,1,1,1,1,1
7998,62,0,1,1,1,1,1
7999,63,0,1,1,1,1,1
8000,64,0,1,1,1,1,1
8001,65,0,1,1,1,1,1
8002,66,0,1,1,1,1,1
8003,67,0,1,1,1,1,1
8004,68,0,1,1,1,1,1
8005,69,0,1,1,1,1,1
8006,70,0,1,1,1,1,1
8007,71,0,1,1,1,1,1
8008,72,0,1,1,1,1,1
8009,73,0,1,1,1,1,1
8010,74,0,1,1,1,1,1
8011,75,0,1,1,1,1,1
8012,76,0,1,1,1,1,1
8013,77,0,1,1,1,1,1
8014,78,0,1,1,1,1,1
8015,79,0,1,1,1,1,1
8016,80,0,1,1,1,1,1
8017,81,0,1,1,1,1,1
8018,82,0,1,1,1,1,1
8019,83,0,1,1,1,1,1
8020,84,0,1,1,1,1,1
8021,85,0,1,1,1,1,1
8022,86,0,1,1,1,1,1
8023,87,0,1,1,1,1,1
8024,88,0,1,1,1,1,1
8025,89,0,1,1,1,1,1
8026,90,0,1,1,1,1,1
8027,91,0,1,1,1,1,1
8028,92,0,1,1,1,1,1
8029,93,0,1,1,1,1,1
8030,94,0,1,1,1,1,1
8031,95,0,1,1,1,1,1
8032,96,0,1,1,1,1,1
8033,97,0,1,1,1,1,1
8034,98,0,1,1,1,1,1
8035,99,0,1,1,1,1,1
8036,100,1,1,1,1,1,1
8037,101,0,1,1,1,1,1
8038,102,0,1,1,1,1,1
8039,103,0,1,1,1,1,1
8040,104,0,1,1,1,1,1
8041,105,0,1,1,1,1,1
8042,106,0,1,1,1,1,1
8043,107,0,1,1,1,1,1
8044,108,0,1,1,1,1,1
8045,109,0,1,1,1,1,1
8046,110,0,1,1,1,1,1
8047,111,0,1,1,1,1,1
8048,112,0,1,1,1,1,1
8049,113,0,1,1,1,1,1
8050,114,0,1,1,1,1,1
8051,115,0,1,1,1,1,1
8052,116,0,1,1,1,1,1
8053,117,0,1,1,1,1,1
8054,118,0,1,1,1,1,1
8055,119,0,1,1,1,1,1
8056,120,0,1,1,1,1,1
8057,121,0,1,1,1,1,1
8058,122,0,1,1,1,1,1
8059,123,0,1,1,1,1,1
8060,124,0,1,1,1,1,1
8061,125,0,1,1,1,1,1
8062,126,0,1,1,1,1,1
8063,127,0,1,1,1,1,1
8064,0,0,1,1,1,1,1
8065,1,0,1,1,1,1,1
8066,2,0,1,1,1,1,1
8067,3,0,1,1,1,1,1
8068,4,0,1,1,1,1,1
8069,5,0,1,1,1,1,1
8070,6,0,1,1,1,1,1
8071,7,0,1,1,1,1,1
8072,8,0,1,1,1,1,1
8073,9,0,1,1,1,1,1
8074,10,0,1,1,1,1,1
8075,11,0,1,1,1,1,1
